data_captura,data_referencia,tipo_ativo,ordem,administrador,total_global_ativos,clubes_carteiras_administradas_ativos,clubes_carteiras_administradas_cotas_fundos_proprios,clubes_carteiras_administradas_cotas_fundos_terceiros,fundos_em_cotas_ativos,fundos_em_cotas_cotas_fundos_proprios,fundos_em_cotas_cotas_fundos_terceiros,fundos_investimento_ativos,fundos_investimento_cotas_fundos_proprios,fundos_investimento_cotas_fundos_terceiros,sub_total_k,dupla_contagem_l,origem_recursos_do_grupo,origem_recursos_clientes,total_global_ativos_nan,investidor_efpc_emp_publicas,investidor_efpc_emp_privadas,investidor_seguradora,investidor_eapc,investidor_capitalizacao,investidor_corporate,investidor_middle_market,investidor_private,investidor_varejo_alta_renda,investidor_varejo,investidor_poder_publico,investidor_rpps,investidor_fundos_investimento,investidor_estrangeiros,investidor_por_conta_ordem,investidor_outros,renda_fixa_oper_compromissada_tit_publicos_federais,renda_fixa_oper_compromissada_tit_estaduais_municipais_privados,renda_fixa_tit_publicos_federais,renda_fixa_cdb_rdb,renda_fixa_notas_promissorias,renda_fixa_debentures,renda_fixa_direitos_creditorios,renda_fixa_dpge,renda_fixa_ccb_cccb,renda_fixa_titulos_imobiliarios,renda_fixa_letras_financeiras,renda_fixa_investimento_exterior,renda_fixa_outros,renda_fixa_sub_total,renda_variavel_acoes,renda_variavel_opcoes,renda_variavel_outros,renda_variavel_sub_total,clientes_clubes_investimento,clientes_carteiras_administradas,clientes_fundos_em_cotas,clientes_fundos_investimento,clientes_sub_total,clientes_dupla_contagem,clientes_total,Ordem,Administrador,nan,Total Global de Ativos (*) - (a) - k-l = m+n,Clubes de Investimento e Carteiras Administradas - (b) - Ativos (-) cotas de Fundos,nan - (c) - Cotas de Fundos Próprios,nan - (d) - Cotas de Fundos Terceiros,Fundos em Cotas - (e) - Ativos (-) cotas de Fundos,nan - (f) - Cotas de Fundos Próprios,nan - (g) - Cotas de Fundos Terceiros,Fundos de Investimento - (h) - Ativos (-) cotas de Fundos,nan - (i) - Cotas de Fundos Próprios,nan - (j) - Cotas de Fundos Terceiros,Sub Total - (k) - b+c+d+e+ f+g+h+i+j,Dupla Contagem - (l) - c+d+ f+g+i+j,Origem dos recursos (da coluna a) - (m) - Do Grupo,nan - (n) - Clientes,Total Global de Ativos (*) - nan,(a) - EFPC Emp.Públicas,(b) - EFPC Emp. Privadas,(c) - Seguradora,(d) - EAPC,(e) - Capitalização,(f) - Corporate,(g) - Middle Market,(h) - Private,(i) - Varejo Alta Renda,(j) - Varejo,(k) - Poder Público,(l) - RPPS,(m) - Fundos de Investimento,(n) - Estrangeiros,(o) - Por Conta e Ordem,(p) - Outros,Renda Fixa - (a) Operação Compromissada - Lastro em Tít. Públ. Federais,"nan - Lastro em Tít. Est., Municipais e Privados",nan - (b) - Tít. Públ. Federais,nan - (c) - CDB/RDB,nan - (d) - Notas Promissórias,nan - (e) - Debêntures,nan - (f) - Direitos Creditórios,nan - (g) - DPGE,nan - (h) - CCB / CCCB,nan - (i) - Títulos Imobiliários,nan - (j) - Letras Financeiras,nan - (k) - Investimento no Exterior,nan - (l) - Outros,nan - (m) - Sub Total Renda Fixa,Renda Variável - (a) - Ações,nan - (b) - Opções,nan - (c) - Outros,nan - (d) - Sub Total Renda Variável,(a) - Clubes de Investimento,(b) - Carteiras Administradas,(c) - Fundos em Cotas,(d) - Fundos de Investimento,(e) - Sut Total (a+b+c+d),(f) - Dupla Contagem,(g) - Total de Clientes (e-f)
2026-06-16,2026-04-01,Pag 6 - Por Clientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,TIVIO CAPITAL,,,,,,,,,,,,,,,,990.137868896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1859.0,2053.0,3912.0,2223.0,1689.0
2026-06-16,2026-04-01,Pag 6 - Por Clientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,FIBRA ADM DE CARTEIRA DE VAL MOB LTDA,,,,,,,,,,,,,,,,408.22564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,5890.0,5902.0,0.0,5902.0
2026-06-16,2026-04-01,Pag 6 - Por Clientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,MERCANTIL DO BRASIL DTVM,,,,,,,,,,,,,,,,49.844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,1.0,5.0,0.0,5.0
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BB ASSET MANAGEMENT,,1870538.713,15719.603,34214.036,205.953,760.206,1277321.479,41231.283,1854058.904,25848.88,10043.507,3259403.851,1388865.138,1.349,1870537.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ITAU UNIBANCO SA,,1539593.7503,502829.24009,210138.90378,49675.99939,261.67644,873746.83935,75960.85112,1036502.83377,72427.59625,68369.52104,2889913.46123,1350319.71093,36855.65363,1502738.09667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BTG PACTUAL,,988649.9517387281,0.0,0.0,0.0,0.0,235356.097578468,33900.37210152,988649.9517387281,183251.470031401,42952.97174712,1484110.863197237,495460.91145850904,4798.800557676,983851.151181016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BRADESCO,,862778.98633,78274.78899,95346.73883,5423.607309999999,414.98428,638422.11765,35303.55975,784089.21306,23265.35514,40720.43553,1701260.80054,838481.81421,61928.5779,800850.40843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,CAIXA,,748605.20389,0.0,0.0,0.0,1352.29986,423101.41579,1509.9409699999999,747252.90403,312.38444,388.00023999999996,1173916.94533,425311.74144,175917.05240000002,572688.15149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,INTRAG,,549244.13663,0.0,0.0,0.0,1889.97499,190136.79616,25284.86699,547354.16164,98860.94293,103686.97834,967213.7210499999,417969.58442,28664.039,520580.09763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,BEM DTVM,,475227.6031,0.0,0.0,0.0,1279.63254,90853.00404,34274.9167,473947.97056,81570.45636,45584.546409999995,727510.5266100001,252282.92351,88.9427,475138.6604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,BANCO SANTANDER (BRASIL) SA,,446924.17740359996,3050.0014785000003,7388.2828208,3.1867584,844.2852839999999,270600.51388770004,37813.9642592,443029.8906411,29249.7358423,20207.9539435,812187.8149155,365263.6375119,128562.6720278,318361.505375799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,BNY MELLON SERVICOS FINANCEIROS DTVM SA,,330502.123420182,241.48181059,0.0,0.0,901.9036550440001,116701.552232575,10682.138622315999,329358.737954548,143203.75558723,43068.943036374,644158.512898678,313656.38947849604,0.0,330502.123420182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,BNP PARIBAS,,126827.16048,26401.55726,6391.89005,4239.487440000001,117.02974,22671.29164,12978.80981,100308.57348,7058.6045300000005,11388.89237,191556.13632,64728.97584000001,3133.5894700000003,123693.57101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,GUIDE INVESTIMENTOS,,90279.47789999799,15468.502579999,10571.577070000001,0.0,30.951439999999998,133204.39390999702,1477.50064,74780.023879999,211.036550001,79277.780969999,315021.76703999605,224742.289139997,4769.248979999,85510.228919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,SUL AMERICA INVESTIMENTOS DTVM,,71583.22349850001,5799.311269999999,15101.20025,499.62809999999996,30.98032,4280.631230000001,4593.08177,65752.9319085,442.89351,2695.0626549999997,99195.7210135,27612.497515,30963.09617,40620.127328500006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,CREDIT SUISSE HEDGING GRIFFO COR VAL S.A,,37321.10484876,52.787973140000005,0.0,0.0,207.46978760000002,29370.08735,22026.217370000002,37060.84708802,19670.36748,16233.538630000001,124621.31567876,87300.21083,0.0,37321.10484876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,MAF DTVM,,36184.264756108,0.0,0.0,0.0,17.058048566,0.0,9740.424568993,36167.206707542005,0.0,5519.375613947001,51444.064939049,15259.800182941,0.0,36184.264756108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,SAFRA ASSET MANAGEMENT LTDA,,11733.92003,0.0,0.0,0.0,0.0,10795.791889999,0.0,11733.92003,19660.5054,0.0,42190.21732,30456.29729,0.0,11733.92003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,WESTERN ASSET,,9832.42,9824.836,5135.032,8704.234,0.0,44.909,0.0,7.584,0.0,0.0,23716.595,13884.175,0.0,9832.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,BANESTES DTVM,,9462.099269999999,0.0,0.0,0.0,0.0,811.4862800000001,89.87164,9462.099269999999,0.0,20.840049999999998,10384.29724,922.1979699999999,29.70864,9432.390630000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,AMERICA P.E. ADMINISTRACAO DE RECURSOS L,,3488.1112329099997,0.0,0.0,0.0,0.0,0.0,0.0,3488.1112329099997,0.0,0.0,3488.1112329099997,0.0,0.0,3488.1112329099997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,BANCO FATOR,,2688.11615472,0.0,0.0,0.0,0.0,0.0,0.0,2688.11615472,0.0,441.86231,3129.97846472,441.86231,0.0,2688.11615472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4UM DTVM S.A.,,1975.44294289,0.0,0.0,0.0,0.0,359.90946883000004,408.34027655,1975.44294289,554.1819767999999,0.0,3297.87466507,1322.43172218,146.01807018000002,1829.42487271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,BRB   DTVM,,1767.32099,0.0,0.0,0.0,0.0,463.93445,0.0,1767.32099,0.0,0.0,2231.25544,463.93445,0.0,1767.32099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4UM GESTAO DE RECURSOS LTDA,,1431.42711596,1431.42711596,1087.4345664500001,1378.24898662,0.0,0.0,0.0,0.0,0.0,0.0,3897.11066903,2465.68355307,1078.80499426,352.62212170000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,TIVIO CAPITAL,,990.137868896,0.0,0.0,0.0,0.0,0.0,0.0,990.137868896,44.433575851,50.676535641,1085.2479803889998,95.110111493,56.971466981999995,933.1664019130001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,FIBRA ADM DE CARTEIRA DE VAL MOB LTDA,,408.22564,179.67810999999998,0.0,0.0,0.0,0.0,0.0,228.54753,0.0,0.0,408.22564,0.0,0.0,408.22564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 2 - Por Instrumentos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,MERCANTIL DO BRASIL DTVM,,49.844,7.607,0.0,0.0,0.0,0.0,0.0,42.237,0.0,0.0,49.844,0.0,42.237,7.607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,BB ASSET MANAGEMENT,,,,,,,,,,,,,,,,1870538.713,226544.149,5417.38,8651.226,466445.899,12335.933,150365.08,30825.296,64113.667,143603.123,103305.111,551736.198,103590.605,3016.556,309.343,279.124,0.023,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ITAU UNIBANCO SA,,,,,,,,,,,,,,,,1539593.7503,1336.87465,98886.97248000001,14405.6594,287861.99815,5914.18411,102970.0374,110896.10259000001,604614.21074,232444.2894,28708.35266,30380.48919,193.78289,16834.68177,446.5431,3694.93473,4.63704,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,BTG PACTUAL,,,,,,,,,,,,,,,,988649.951738692,21881.826933703003,8661.731339994,15320.573738016,38637.611190928,0.0,93563.762764889,0.0,196161.766996143,10095.264038139001,1009.35732988,0.0,9316.101022927,234656.505191541,58185.047446419,187791.29378042798,113369.10996567801,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,BRADESCO,,,,,,,,,,,,,,,,862778.98633,10925.88246,33095.06177,45626.12626,384860.15794999996,11402.30525,117201.63954999999,34708.86914,35639.637,68327.8873,56577.28872,6733.5716299999995,19001.99255,33932.81205,552.1437,4069.65866,123.95233999999999,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,CAIXA,,,,,,,,,,,,,,,,748605.20389,112171.7591,12.061209999999999,4333.2542300000005,205854.21944,4177.61257,52900.77858,22275.36936,13413.280369999999,60683.723600000005,60439.77788,129197.14411,83146.22344,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,INTRAG,,,,,,,,,,,,,,,,549244.13663,18777.29572,73594.53614,24303.57369,68770.84017,2413.5176800000004,83571.97654,5853.13137,62087.5222,79013.79778000001,4742.66542,317.23009,1361.82377,73899.84058,23474.095940000003,26526.852039999998,535.4375,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,BEM DTVM,,,,,,,,,,,,,,,,475227.6031,125349.44934,115299.78173,49332.33173,9519.762929999999,3917.53902,30532.09408,5052.66074,27199.23011,3942.34771,3019.14408,0.0,5567.81049,74456.34438,9966.26684,11756.03256,316.80735999999996,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,BANCO SANTANDER (BRASIL) SA,,,,,,,,,,,,,,,,446924.177403599,72.195311299,83462.81709020001,699.9748571,108757.7787952,307.7620171,83660.95343440001,8948.502008,26945.6441286,53379.3048644,25148.1957046,17815.731200899998,3879.5284434,21462.5241398,666.1196041999999,8806.5854494,2910.560355,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,BNY MELLON SERVICOS FINANCEIROS DTVM SA,,,,,,,,,,,,,,,,330502.123420182,8413.103103188001,14247.559036095001,14269.926514861001,1029.106231606,0.0,2614.411469873,0.0,9323.456932039,693.474206251,5770.113378205,2.178920287,114.06622638900001,108646.807520474,2224.273360698,131748.353002685,31405.293517525,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,BNP PARIBAS,,,,,,,,,,,,,,,,126827.16048,2.35588,5581.66712,11335.632029999999,1829.4625700000001,172.79870000000003,5737.78057,121.07135000000001,609.2976,21.88575,0.0,0.0,1133.53982,5375.41488,42192.37421,23103.20159,29610.67841,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,GUIDE INVESTIMENTOS,,,,,,,,,,,,,,,,90279.47789999799,964.86195,5511.918900000001,8287.06573,2828.17445,0.0,16244.949960000002,1112.64883,16888.144629999002,2122.82001,0.0,0.0,898.0415899999999,0.0,0.0,8.73467,35412.117179999004,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,SUL AMERICA INVESTIMENTOS DTVM,,,,,,,,,,,,,,,,71583.22349850001,736.6834596,4698.6218026999995,17467.405772799997,17484.922329999998,7548.61259,10638.3529144,0.0,0.0,497.64169,116.273609,0.0,0.0,1203.78996,0.0,11190.91937,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,CREDIT SUISSE HEDGING GRIFFO COR VAL S.A,,,,,,,,,,,,,,,,37321.10484876,0.0,11.27913877,0.0,2476.484155319,0.0,2935.8346574730003,0.0,31871.500361761,26.009963948,0.0,0.0,0.0,0.0,0.0,-0.0034285139999999997,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,MAF DTVM,,,,,,,,,,,,,,,,36184.264756108,0.0,0.0,0.0,0.0,0.0,1326.7812293920001,0.0,0.0,0.0,517.503351224,0.0,0.0,17478.022777501,14649.405449359,2195.493900065,17.058048566,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,SAFRA ASSET MANAGEMENT LTDA,,,,,,,,,,,,,,,,11733.92003,0.0,0.0,0.0,108.50479,0.0,1526.89012,115.63424,185.07482000000002,3896.08404,0.0,0.0,658.0988299999999,166.25773,0.0,1700.6479199999999,3376.72754,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,WESTERN ASSET,,,,,,,,,,,,,,,,9832.42,0.0,6484.609,2340.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.263,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,BANESTES DTVM,,,,,,,,,,,,,,,,9462.099269999999,0.0,21.5299,29.70864,0.0,0.0,0.0,0.0,0.0,0.0,1041.1589000000001,6747.78726,1621.9145700000001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,AMERICA P.E. ADMINISTRACAO DE RECURSOS L,,,,,,,,,,,,,,,,3488.1112329099997,0.0,0.0,0.0,0.0,0.0,622.04440986,0.0,440.17977716,5.44987588,0.0,0.0,0.0,2288.1420392200002,132.29513079,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,BANCO FATOR,,,,,,,,,,,,,,,,2688.11615472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.11615472,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4UM DTVM S.A.,,,,,,,,,,,,,,,,1975.44294289,369.78362737,365.07683405,86.18024955,151.34236377,0.0,63.76437203,0.0,939.29549612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,BRB   DTVM,,,,,,,,,,,,,,,,1767.32099,3.97029,34.098980000000005,1.28469,0.0,0.0,0.0,0.0,0.0,0.0,48.52457,20.11292,32.36212,0.0,0.0,10.55859,1616.40883,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,4UM GESTAO DE RECURSOS LTDA,,,,,,,,,,,,,,,,1431.42711596,255.67217911,3.20651242,1087.87297481,25.099794239999998,0.0,21.7938286,0.0,37.78182678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,TIVIO CAPITAL,,,,,,,,,,,,,,,,990.137868896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.672353567,0.0,0.0,0.0,0.0,0.0,0.0,0.465515328,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,FIBRA ADM DE CARTEIRA DE VAL MOB LTDA,,,,,,,,,,,,,,,,408.22564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.22564,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,2026-04-01,Pag 3 - Por Investidor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,MERCANTIL DO BRASIL DTVM,,,,,,,,,,,,,,,,49.844,0.0,7.607,0.0,0.0,0.0,0.0,0.0,42.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
